timestamp,battery,altitude,heading,roll,pitch,throttle,yaw,speed,headless,is_flying
2026-02-22T23:01:59.426711,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.457600,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.548195,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.577451,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.667626,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.696876,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.788367,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.817962,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.908969,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:01:59.963545,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.053515,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.096602,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.191768,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.237634,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.332595,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.377017,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.470463,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.515581,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.605551,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.648372,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.739294,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.783292,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.874575,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:00.917662,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.009010,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.053087,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.145024,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.189193,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.281529,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.324328,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.415525,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.458456,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.549646,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.592571,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.683162,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.726609,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:02:01.817859,0,0,0.0,0,0,0,0,0.5,False,False
