timestamp,battery,altitude,heading,roll,pitch,throttle,yaw,speed,headless,is_flying
2026-02-22T22:58:57.475535,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.546971,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.649147,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.693190,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.783612,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.825989,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.914671,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:57.956780,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.045582,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.087869,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.176846,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.218948,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.308119,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.349768,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.439703,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.482249,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.572530,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.615150,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.704196,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.746171,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.835927,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.878975,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:58.969315,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.012296,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.101924,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.144213,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.233933,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.277058,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.366898,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.409171,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.498468,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.540776,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.631529,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.675270,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.767970,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.811161,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.901112,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:58:59.944224,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.035073,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.078641,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.169287,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.212259,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.303077,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.345475,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.435123,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.477917,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.567160,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.609406,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.699045,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.742744,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.833456,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.875882,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:00.965655,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T22:59:01.009162,0,0,0.0,0,0,0,0,0.5,False,False
