timestamp,battery,altitude,heading,roll,pitch,throttle,yaw,speed,headless,is_flying
2026-02-22T23:03:15.292981,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.389715,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.433366,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.525888,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.569904,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.659479,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.702167,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.791482,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.834139,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.923221,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:15.965443,0,0,0.0,0,0,0,0,0.5,False,False
2026-02-22T23:03:16.062517,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.104352,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.193827,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.235589,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.324707,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.366589,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.455763,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.497661,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.586850,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.628685,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.717761,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.759812,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.848998,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.890969,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:16.979811,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.021639,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.110945,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.152917,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.241819,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.283755,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.373085,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.414654,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.503608,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.545548,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.634369,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.676281,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.765424,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.807385,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.896366,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:17.939056,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.029686,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.071599,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.162943,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.207409,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.300618,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.343794,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.435495,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.479363,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.569993,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.612497,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.701796,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.743785,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.832502,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.874963,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:18.964957,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.008760,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.101258,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.145255,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.237379,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.279848,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.370266,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.414160,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.505008,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.547934,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.637903,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.680333,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.773999,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.817018,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.906357,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:19.949318,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.045718,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.090168,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.200209,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.243442,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.332563,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.375743,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.465649,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.508692,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.597267,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.640605,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.730320,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.774180,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.867402,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.910277,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:20.999965,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.043052,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.134153,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.176964,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.266474,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.308934,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.398179,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.440468,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.529713,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.572646,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.661623,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.704368,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.794255,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.837193,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.928537,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:21.971819,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.061976,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.104661,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.194378,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.237379,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.326959,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.369919,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.460367,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.503772,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.593483,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.636242,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.726650,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.770547,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.859663,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.900929,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:22.990065,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.031420,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.120460,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.161887,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.250951,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.292490,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.381499,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.423099,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.512180,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.553599,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.643265,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.684391,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.773368,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.814654,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.903660,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:23.944750,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.034385,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.075683,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.164864,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.206229,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.295394,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.336457,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.425510,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.466766,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.556076,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.597425,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.686485,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.727909,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.817911,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.860926,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.951798,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:24.994509,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.084830,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.127685,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.217900,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.260745,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.350480,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.393331,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.483938,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.526844,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.615696,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.658342,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.747299,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.789708,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.878934,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:25.921445,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.010831,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.053170,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.142376,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.184669,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.273938,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.316142,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.405087,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.447312,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.536707,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.578811,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.668125,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.710318,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.799460,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.841918,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.931044,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:26.973147,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.062296,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.104601,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.194124,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.236459,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.325413,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.367800,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.456913,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.499133,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.588320,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.630397,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.719412,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.762187,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.852506,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.894715,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:27.985227,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.027224,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.117083,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.158925,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.249031,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.290883,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.381224,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.424380,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.518024,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.561465,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.653478,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.696784,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.788255,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.831541,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.923166,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:28.966463,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.058492,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.101677,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.193878,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.237210,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.328154,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.371216,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.471099,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.516234,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.609704,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.652152,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.741640,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.785935,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.879913,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:29.923602,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.021387,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.064414,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.154159,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.196711,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.285812,0,0,0.0,0,0,0,0,0.2,False,False
2026-02-22T23:03:30.357913,0,0,0.0,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.489822,0,0,6.48469090461731,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.579481,0,0,12.89345383644104,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.621489,0,0,12.89345383644104,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.711746,0,0,19.424482583999634,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.754119,0,0,19.424482583999634,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.843170,0,0,25.784729719161987,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.885641,0,0,25.784729719161987,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:30.974940,0,0,25.784729719161987,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.017254,0,0,32.31486797332764,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.106070,0,0,32.31486797332764,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.148018,0,0,38.846025466918945,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.237346,0,0,38.846025466918945,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.279848,0,0,45.331199169158936,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.368631,0,0,45.331199169158936,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.410956,0,0,45.331199169158936,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.500220,0,0,51.66423797607422,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.542639,0,0,51.66423797607422,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.631614,0,0,58.196972608566284,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.674260,0,0,58.196972608566284,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.763239,0,0,64.72894549369812,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.805184,0,0,64.72894549369812,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.894091,0,0,71.1473000049591,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:31.936155,0,0,71.1473000049591,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.025422,0,0,77.45476126670837,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.067451,0,0,77.45476126670837,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.156448,0,0,83.98444890975952,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.198800,0,0,83.98444890975952,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.288116,0,0,90.32215476036072,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.330160,0,0,90.32215476036072,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.419231,0,0,96.85225009918213,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.461754,0,0,96.85225009918213,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.550939,0,0,96.85225009918213,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.592998,0,0,103.23302149772644,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.682036,0,0,103.23302149772644,0.0,50,0.0,50,0.2,False,False
2026-02-22T23:03:32.724231,0,0,109.76539134979248,0.0,50,0.0,50,0.2,False,False
